Message;Real_Risk
Отсутсвует освещение в тамбур шлюзе УПГ. Опасность получения травмы;0
Отсутсвует табличка обозначения крана Г110, упала (УППГ-3В);0
Отсутсвуют порядковые обозначения кранов Г-101 на ППА.;0
Отсутствие бирки на напоромере на подаче воздуха в котел;0
Отсутствие сигналных обозначений на лестнице в ЦРМ;0
Отсутствие таблички с наименованием измеряемого параметра на датчике давления холодной воды;0
Отсутствует 1 болт крепления ветрозащитного экрана АВОМД ГПА№521;0
Отсутствует аварийное и дежурное освещение в БМА на ГПА-16 ст.№224.;0
Отсутствует аварийное освещение (перегорела лампа) в блоке управления УПИГ КЦ-2.;0
Отсутствует аварийное освещение в арматурном блоке печей огневой регенерации ДЭГа.;0
Отсутствует аварийное освещение в ОМА на ГПА № 612.;0
Отсутствует аварийное освещение в ОН ГПУ №215 (перегорели лампы);0
Отсутствует аварийное освещение в СВО №917;0
отсутствует аварийное освещение в тамбуре СЭБ;0
Отсутствует аварийное освещение в тамбуре ЦПГ.;0
Отсутствует аварийное освещение в ЦПГ арматурный блок А-1.2;0
Отсутствует аварийное освещение возле Е-4 в ЦРД.;0
Отсутствует антигололедная обработка лестницы площадки обслуживания БСПУ.;1
Отсутствует антигололедная обработка подхода к лестнице МКЦ-1.;1
Отсутствует антигололедная обработка подхода к лестнице УПТИГ.;1
Отсутствует антигололедное покрытие перед ЦРД;0
Отсутствует антигололедное средство на подходах к зданию ПЭБ.;1
Отсутствует антигололедное средство перед лестницей ПЭБ;1
Отсутствует атмосферная крышка от осадков МКП на скв.502.6.;0
Отсутствует бирка адреса подключения на модуле когммутации кран балки позиции 31.;0
Отсутствует бирка адреса подключения на шкафу управления АВО позиция 31.;0
Отсутствует заземление ЭПУУ шлейфа 508;1
Отсутствует защитный кожух на насосе Н-8А . Существует опасность получения травмы о вращающуюся часть насоса.;1
"Отсутствует знак ""Пожарная лестница"" на пожарной лестнице печей огневой регенерации ДЭга";0
Отсутствует знак безопасности на входе в ГПА№911.;0
Отсутствует информационная бирка на манометре дренажной линии насоса Н-12.;0
Отсутствует информационная табличка на входе в цех;0
Отсутствует информационная табличка на входе в цех;0
Отсутствует информационная табличка на двери ОН ГПА 726 .;0
Отсутствует информационная табличка на задвижке;0
Отсутствует информационная табличка на позиции: «Температура топливного газа» на ГПА-124;0
Отсутствует информационная табличка на приборе на позиции: «Перепад давления масло-газ» на ГПА-125;0
Отсутствует информационная табличка на приборе с указанием измеряемых параметров ГПУ-113 давление воздуха после РДВ.;0
Отсутствует информационная табличка ответственных за противопожарное состояние на входе в БПТПГ КЦ-2.;0
Отсутствует информационная табличка с маркой гидрожидкости в приводе шарового крана.;0
Отсутствует информационная табличкана задвижке Д205.6;0
Отсутствует информация о транспортируемом продукте на трубопроводе обвязки емкости Е-8.;0
Отсутствует колпак на конце ЗЛЗП скважины 509.7.;0
Отсутствует колпак на конце ЗЛЗП скважины 512.4.;0
Отсутствует колпак на концеЗЛЗП скв. 510.2.;0
Отсутствует красная метка на манометре давления газа в ФС-2, УПТИГ-1 очереди ДКС.;0
Отсутствует красная метка на манометре по давлению масла двигателя в ОМА ГПА-121.;0
Отсутствует красная метка на манометре по давлению топливного газа в БПТГ ДКС.;0
Отсутствует крепежный болт на ЭКМ на линии подпитки;0
Отсутствует лопата в пож. ящике с песком в ЗХД.;0
"Отсутствует маркировка ""направление движения рабочей среды"", на входном коллекторе технологического газа Д/У 1000 на ГПА.";0
Отсутствует мыло в туалате БВП.;0
"Отсутствует надпись направления вращения ""открыта-закрыта"",крана 13р, ГПА№913";0
"Отсутствует надпись направления вращения ""Открыто-Закрыто"" на штурвале Ш.К. 23МК-13.";0
"Отсутствует надпись направления вращения ""Открыто-Закрыто"" на штурвале ш/к 22МК-21.";0
"Отсутствует надпись направления вращения ""Открыто-Закрыто"" на штурвале ШК № 22МК6.";0
Отсутствует надпись направления вращения ОЗ на штурвале задвижки 101;0
Отсутствует номерация КШ №35 замерного узла БПТГ КЦ№1;0
Отсутствует номерация КШ №54с газа собственных нужд.;0
Отсутствует номерная бирка на технологической обвязке Е-8 ЦРД.;0
Отсутствует номерная бирка на технологической обвязке трубопроводов Н-9/1,2 ЦРДиМ.;0
отсутствует нумерация входной задвижки насоса Н4-2 в ЦРД;0
Отсутствует нумерация задвижек обвязки насоса Н-10 в ЦРМ;0
Отсутствует нумерация задвижки насоса Н2А-1 в ЦРМ;0
Отсутствует нумерация задвижки перед насосом Н-6.2 в ЦРД;0
"Отсутствует обозначение ""О-З"" (откр/закр) на штурвалах задв.№23,24 обвязки Е-12 ТКДМ";0
Отсутствует обозначение выступов и перепадов в плоскости пола, малозаметных ступеней в МХЦ КЦ №;0
Отсутствует обозначение задвижки 5Z18.1 на блок фильтрах поз.5;0
Отсутствует обозначение задвижки на вход насоса 30Н3-1/3;0
Отсутствует обозначение категории пожарной опасности на входных дверях блока пожаротушеня ГПА.;0
Отсутствует обозначение клапана регулятора 20КрП3 поз.20;0
"Отсутствует обозначение направления ""О-З"" (откр/закр) на штурвалах задвижек Н-7а ТКДМ.";0
Отсутствует обозначение перепада высот перед переходной площадой трубопроводов возле ВХ-3 ЦРДиМ.;0
Отсутствует обозначения вентиля 7В14.2.2 поз.7 на насосе 30Н3-2/2;0
Отсутствует ОЗ на задвижке арматурного блока К-1/2;0
Отсутствует ОЗ на задвижке емкости 6/3;0
Отсутствует опозновательный знак трубопровода НДЭГа в ЦРД;0
Отсутствует освещение в блоке отсечной арматуры (БОА).;0
Отсутствует освещение в БОА №911.;0
Отсутствует освещение в БОА на ГПА № 913.;0
Отсутствует освещение в комнате приема пищи БППП.;0
Отсутствует освещение в ОМА ГПУ №214;0
Отсутствует освещение в ПКУ (отсек компрессора).;0
Отсутствует освещение в помещении блок - бокса ППК 2 очередь.;0
Отсутствует освещение в помещении для сушки спецодежды;0
Отсутствует освещение в тамбуре здания УПТПИГ КЦ-2.;0
Отсутствует освещение в тамбуре УПТИГа-1оч.;0
Отсутствует освещение в технологическом блоке ПКУ (поршневая компрессорная установка).;0
Отсутствует освещение во входном тамбуре КОС. Опасность травимрования работников;0
Отсутствует освещение входного тамбура в УПТИГ.;0
Отсутствует освещение на входной площадке в ЦПГ (сторона АВО).;0
Отсутствует освещение на УОК;0
Отсутствует освещение над арматурным блоком П-1/3;0
Отсутствует освещение над пожарным гидрантом ПГ-1;0
Отсутствует освещение под КШТ ГПА №523.;0
Отсутствует освещение прохода возле В-9/2.;0
Отсутствует песок в антигололедном ящике в здании ЛЭС;0
Отсутствует пломба на 3 воротах.;0
Отсутствует пломба на вентиле импульсного газа крана Г-601/3 (САЗ);0
Отсутствует пломба на фланце на задвижке Е-4а.;0
Отсутствует пломба на фланцевых соединениях нагнетательного трубопровода, нососа метанола Н1-11.;0
Отсутствует пломба на фланцевых соединениях трубопровода нагнетания, насоса Н1-23 в насосной.;0
Отсутствует разметка перепад высоты пола в УЗЗГ;0
Отсутствует сигнальная лента на ступенях лестницы подъема на второй этаж;0
Отсутствует скользящая опора на ЗЛТП скважины 503.4.;0
Отсутствует стрелка на манометре у СГУ - 1,6 / 0,25.;0
"Отсутствует табличка "" Держись за перила"" м/х 2 оч.";0
"Отсутствует табличка ""Выход"" в БМА ГПА 712.";0
"Отсутствует табличка ""выход"" на двери отсека нагнетателя Т/А №121";0
"Отсутствует табличка ""выход"" над дверью из отсека двигателя Т/А №112.";0
"Отсутствует табличка ""НЕ ОТКРЫВАТЬ"" на кране №1 ГПА№626 (ГПА в ремонте).";0
Отсутствует табличка на кр.№2 ГПА №714;0
Отсутствует табличка на кране С202;0
Отсутствует табличка на кране Ш507;0
Отсутствует табличка номера ш.кр. №21;0
Отсутствует табличка нумерации задвижки М 309;0
Отсутствует табличка нумерации задвижки М 318;0
Отсутствует табличка нумерации задвижки М01;0
Отсутствует табличка нумерации задвижки М-02 (УППГ-3В);0
Отсутствует табличка нумерации задвижки М316;0
Отсутствует табличка обозначения крана №1. ГПА-724.;0
Отсутствует табличка с наименованием измеряемого параметра на приборе КНС базы ЛЭС.;0
Отсутствует табличка с наименованием класса помещения на двери комнаты приема пищи в здании ОБУ ГТЭС-24;0
Отсутствует табличка с нумерацией ЗРА (Г-101.20);0
"Отсутствует табличка с указанием параметра на манометре ""Давление ВМР на входе"" ПОРМ";0
"Отсутствует указатель ""ОЗ"" на ЗРА №55, Коллектора сухого газа (Гитара)";0
Отсутствует указатель направления вращения электродвигателя в котельной Термакс.;0
Отсутствует фиксирующий хомут трубопровода Ду 50 к опоре в арматурном блока С-1/5 УОГ.;0
п. 92 обледенение ступеней лестницы;1
п.1 Неисправен доводчик вхрдной двери;0
п.130 Обновить ЛКП на ящике ХТ-5;0
п.130 Оторван утеплитель- уплотнитель двери на входе в блок-бокс;0
п.151 Отсутствует табличка с номером вызова пожарной охраны возле стационарного телефона в операторной;0
п.18 Не плотное прилегание противопожарной двери;0
п.2 20С-2/3 Неустановлены защитные кожуха на фланцевых соединениях;0
п.2 Холодное укрытие 3-4 нитка неисправен доводчик входной двери;0
п.3 Не горит лампочка рабочего освещения внутри здания УОК;0
п.3 Не убран снег на лестнице и площадке обслуживания шаровых кранов газа собственных нужд;0
п.301 на трубопроводе линии крана №8р пришли в негодность стрелки направления потока среды.;0
п.301 Отклеилась табличка с обозначением трубопровода;0
п.302-6 Отсутствует огнетушитель, согласно плана размещения;0
"п.320 сломана информационная табличка ""пожарный извещатель""";0
П.Г №23 наледь после заправки водой ППУ.;1
П.Г №24 бровка снега после работы снегоуборочной техники;0
Переголела лампа аварийного освещения пульт (ПЭБ);0
Перегорела лампа аварийного освещения в операторной ПЭБа ДКС-2.;0
Перегорела лампа аварийного освещения на первом этаже БППП.;0
Перегорела лампа в районе БА-1 (УППГ-3В);0
Перегорела лампа в районе С-1 (УППГ-3В);0
Перегорела лампа освешения в корридоре ПЭБ;0
Перегорела лампа освещения (насосная метанола);0
Перегорела лампа освещения в арматурном блоке печей подогрева газа;0
Перегорела лампа освещения в арматурном блоке печей подогрева газа;0
Перегорела лампа освещения в кабинете 21;0
Перегорела лампа освещения в насосной метанола;0
Перегорела лампа освещения в переходной галерее ЦРД;0
Перегорела лампа освещения в тамбуре запасного выхода 1 эт. БППП (УППГ-3В);0
Перегорела лампа освещения в тамбур-шлюзе;0
Перегорела лампа освещения в тамбур-шлюзе вход в насосную;0
Перегорела лампа освещения на втором этаже в помещении ВХ-2/А в ЦРДиМ.;0
Перегорела лампа освещения на пульту БППП;0
Перегорела лампа освещения на пульту БППП (УППГ-3В);0
Перегорела лампа освещения на пульту в БППП;0
Перегорела лампа освещения на пульту в БППП;0
Перегорела лампа освещения над АР-01.21;0
Перегорела лампа освещения около С3-1;0
Перегорела лампа освещения у входа в арматурный блок ППГ;0
Перегорела лампочка аварийного освещения в тамбуре ГПА№913.;0
Перегорела лампочка на пульте ГП;0
Перегорела лампочка над Ф-1.;0
Перегорели 4 лампы освещения площадки обслуживания теплообменников Т-2, Т-3. Недостаточная освещенность.;0
Перегорели лампы освещения на втором этаже ВХ-3 в ЦРДиМ.;0
Перед входной дверью в инженерный корпус образовалась наледь. Выйти и войти не наступив на лёд не возможно, что создает угрозу падения и причинения вреда здоровью работников;1
Перед входными дверями образовался ледяной бугор.На крыше над входными дверями сосульки.;1
Перекос фаз по 2му Вводу в 11ТП7.;0
Перемет снега у лестницы входа в арматурный блок ППГ;0
Переметы на ПАД к КШ №1, 2, 101;0
Переметы перед входом с торца тех.корпуса;0
Переметы снега перед гидрантом ПГ-2;0
Перестал греть один радиатор отопления в каб. №8 здания АБК МРУ;0
"Переход между модулями №2 и №3.
Повреждена защитная пластина места прохода трубопровода теплосабжения";0
Переходная галерея раздевалка раздевалка 2этаж, не горит аварийное освещение.;0
Переходная лестница насосной метанола занесена снегом.;0
Переходной мостик между зданиями АБК и БВС занесен снегом.;0
Переходной мостик от блок бокс топливо-раздатки до блок бокс насосной метанола завален снегом.;0
Переходной мостик от узла подключение дожимной компресорной станции до устройства очистки газа, занесен снегом.;0
Переходной мостик от цеха подготовки газа до установки очистки газа завален снегом.;0
Пешеходные дорожки заметены снегом. Наледь на ступеньках лесничного марша на входе в АБК. Риск получения травмы работником.;1
ПК172 УКЗ. Отсутствует наружное освещение, наледь на лестничном пролете.;1
"Плохо читается знак безопасности "" Держитесь за перила"", при передвижении по лестницам, переходным мостикам, площадкам обслужования. Площадка обслуживания свечей. Возможен травматизм персонала.";0
Плохое освещение в компрессорной КИП и А;0
Плохое освещение в насосной метанола;0
Плохое освещение в ОН ГПА №223;0
Плохое освещение в технологическом корпусе в районе БА-1;0
Плохое освещение на ВХ-2а ЦРМ.;0
Площадка обслуживания БЕ-501-1 наледь на ступеньках подьема на площадку;1
Площадка обслуживания насосной ДЭГа и метанола занесена снегом.;0
Площадка ПАГЗ. На всей территории сильный гололед;0
Площадка ПАГЗ. Наледь на ступенях при входе в операторную ПАГЗов 804, 701,841.;1
Площадка ПАГЗ. Неисправна ручка на двери в операторной ПАГЗа 701.;0
Площадка переключающей арматуры (поз.30). Занесена снегом площадка.;0
Площадка переключающей арматуры (поз.30). Наледь на ступенях маршевой лестнице.;1
Площадка переключающей арматуры (Поз.30).Наледь на ступенях маршевой лестнице.;1
площадка при входе в б/б насосной ГСМ- наледь возле двери;1
"По 81, цветографическое обозначение порога основного входа пришло в негодность.
Существует вероятность падения в результате спотыкания с малозаметным препятствием.";1
Поврежден заземляющий кабель корпуса насоса В-1.;0
Поврежден заземляющий кабель корпуса ЭКМ (по разряжению ПОРД №2).;0
Поврежден заземляющий проводник на кабеле датчика «Температура топливного газа» ГПА-125;0
Поврежден знак безопасности на входе в насосную метанола;0
Поврежден хомут крепления огнетушителя в здании АБК МРУ.;0
Поврежден хомут крепления огнетушителя в здании АБК МРУ.;0
Повреждён ящик с песком для антиголодёдной обработки путей передвижения;0
Повреждена изоляция на емкости 44Е-2.;0
Повреждена изоляция на кране№6,ГПА№914.;0
Повреждена изоляция на трубопроводе НДЭГА Т3.1;0
Повреждена изоляция на трубопроводе от склада масел до насосной на Маслохозяйстве.;0
Повреждена изоляция на трубопроводе топливного газа на горелки ПТПГ-30.;0
Повреждена мягкая вставка приточно-вытяжной вентиляции П-3/2;0
Повреждена пломба САЗ Блока управления крана Г101 415 шлейфа;0
Повреждена полка-держатель кабеля в поз.1;0
Повреждена предупредительная лента на лестнице;0
Повреждена распылительная трубка ОП-8 №1 ПОРМ-1/1.;0
"Повреждена табличка ""выход"" в тамбуре ГПА№912";0
"Повреждена табличка ""держаться за перила"" на двери запасного выхода операторной";0
Повреждена, не читается табличка с датой поверки переносной стремянки на складе КИП.;0
Повреждено уплотнение дверей в поз.313;0
Повреждены информационные таблички на АВО газа поз. 30;0
Под выветривателем В-1/2 ЦРМ оставлена промасленная ветошь;0
Подеъездная дорога, площадка на МКУ КГС506 заненесена снегом по пояс. Что смильно ограничевает передвижение и перетаскивание канистр диз. топливом для дозаправки ДГУ. За сутки объем перенесенного топлива по снежным барханам на руках более 400 л.!;0
Подтек масла под Н-10/3 ЦРД.;0
Подтеки в месте отбора проб РДЭГа возле Ф-1;0
Подтеки в месте отбора проб РДЭГа возле Ф-1/1;0
Подтеки возле насоса Н-5а/1;0
подтеки жидкости Н1\15;0
Подтеки масла в ОН ГПУ №211;0
Подтеки масла в ОН ГПУ №214;0
Подтёки масла в ОН ГПУ№212;0
Подтеки масла в поддоне двигателя на ГПА.;0
Подтеки масла в поддоне ОМЭ.;0
Подтеки масла на вентиле Н-10/10.в здании ЦРД.;0
Подтеки масла на корпусе насоса Н10А3;0
Подтеки масла на корпусе насоса Н6.1;0
Подтёки масла на насосе Н6-1;0
Подтёки масла на насосе Н6-2 в насосной метанола;0
Подтеки масла на полу после ревизии ВКУ-3.;0
Подтеки масла Насос№-3 в насосной ГСМ.;0
Подтеки масла под насосом Н-1 (УППГ-3В);0
Подтеки масла под насосом Н-10А.1;0
Подтеки масла под насосом Н-1Г/2.;0
Подтеки масла под насосом Н-3/1;0
Подтеки масла под насосом Н3/1 (УППГ-3В);0
Подтеки масла под насосом Н6.2;0
Подтеки масла под насосом Н-6/1;0
Подтеки масла под насосом Н-6/1;0
Подтеки масла под насосом Н-7/1.;0
Подтёки масла под нососом Н-6\1;0
Подтеки масла у насоса Н-1М в насосной метанола.;0
Подтёки масленой жидкости ЦПГ возле Е-14;0
Подтеки на месте отбора технологических проб;0
Подтеки под Д209.1;0
Подтеки под местом отбора проб НДЭГа.;0
Подтеки под насосом Н-8/2.;0
Подтёки смазочного материала насоса Н6-1;0
Подход к пожарному гидранту №3 занесен снегом.;0
Подход к пожарному гидранту №4 занесен снегом.;0
Подход к пожарному гидранту №5 занесен снегом.;0
Подходы к зданию цеха огневых регенераторов ДЭГа поз.43 занесены снегом;0
Подходы к зданию цеха огневых регенераторов ДЭГа поз.43 занесены снегом;0
Подходы к зданию цеха огневых регенераторов ДЭГа поз.43 занесены снегом;0
Подходы к зданию цеха огневых регенераторов ДЭГа поз.43 занесены снегом;0
Подходы к зданию цеха огневых регенераторов ДЭГа поз.7 занесены снегом;0
Подходы к крановому узлу №16 газопровода УКПГ-1с - ЦДКС заметены снегом, возможно риск падения.;1
Подходы к пожарным гидрантам УЭМПГ и ГРС занесены снегом. Нарушение требований ОТиПБ.;0
Подходы к УРДиМ (лестничный марш) занесены снегом.;0
Пожарный гидрант №2, занесен снегом.;0
Пожарный гидрант №3 Завален подход после прохода техники;0
Пожарный гидрант №3 занесен снегом.;0
Пожарный гидрант №3 занесен снегом.;0
Пожарный гидрант №3, занесен снегом.;0
Пожарный гидрант №3, занесен снегом.;0
Пожарный гидрант №4 занесен снегом.;0
Пожарный гидрант №4 и №21 ( напротив поз.2) завален снегом после проезда техники;0
Пожарный гидрант №4, занесен снегом.;0
Пожарный гидрант №5 занесен снегом.;0
Пожарный гидрант №5, занесен снегом.;0
Пожарный гидрант №6 занесен снегом.;0
Пожарный кран №5, не оплобирован.;0
"Поз 33 деформировался край коврика для чистки обуви. 
Опасность травмирования в результате спотыкания.";1
"Поз 41, выход с цеха со стороны блока фильтров. 
Прорезиненный коврик закрывает цветографическое обозначение малозаметного препятствия (разные уровни поверхностей порога и пола в цехе). 
Опасность травмирования работника в результате спотыкания об малозаметное препятствие.";1
Поз 78 Отсутствует поводок защитного заземления корпуса передвижного вытяжного аппарата на сварочном посту.;0
поз №72 бровки снега после работы снегоуборочной техники;0
Поз. 115. Неисправен доводчик двери.;0
Поз. 115. Посторонние предметы.;0
Поз. 151. Отсутствует табличка с номером вызова пожарной охраны, у стационарного телефона в операторной.;0
Поз. 19 Посторонние предметы на площадке обслуживания фильтра 20Ф-1/3.;0
Поз. 20Р-2/2 Посторонние предметы на площадке обслуживания (ветошь и кисточка).;0
Поз. 312 на выключатели освещения отсутствует обозначение вкл. выкл.;0
"Поз. 4.1. Нет знака безопасности: "" Держаться за перила"".";0
Поз. 47 Не работает освещение КНС (АВ-0,4кВ питания освещения вышел из строя). Опасность получения травмы работником в условиях недостаточной освещённости..;0
Поз. 60 Не работает светильник аварийного освещения над входим.;0
Поз. 71 помещение П1, посторонние предметы.;0
Поз. 87 Занесен снегом сигнализатор загазованности.;0
Поз. 90 ТУ отсутствует указатель направления потока среды на трубопроводе Т1.;0
Поз. Поз.1 РУ-1 Подходит срок испытания диэлектрических перчаток.;0
поз.1 10С1/1 с кабельного лотка слетела крышка;0
поз.1 Образование наледи при входе в ЗПА.;1
поз.1 Отсутствует аварийное освещение в тамбур-шлюзе при выходе из цеха.;0
Поз.10 Заметены снегом площадки обслуживания 40Е-1/1.2.3.4;0
поз.101 Заметен снегом подход к входной лестнице в помещение.;0
поз.101 Нависание снега и льда перед входом в помещение насосной.;1
Поз.108 Перед входом на маршевую лестницу блок-бокса отвал снега после прохода грейдера.;0
Поз.110 Заметена снегом площадка обслуживания 60Е-1/1.2.3;0
Поз.110 Занесен снегом подход к пожарному гидранту №9;0
"Поз.115. Нет знака безопасности: "" Осторожно! Малозаметное препятствие"".";0
Поз.12 занесен снегом вход в помещение приточной вентиляции.;0
Поз.12 Изношено антискользящее покрытие при входе в цех.;1
Поз.12 Нависание снега и наледи с козырька над входом в РУ-4, Опасность получения травмы при падении на работника.;1
Поз.12 Помещение приточной вентиляции, не работает светильник аварийного освещения. Не достаточное освещение, опасность получения травмы работником при передвижении.;0
Поз.12 снег и наледь на маршевой лестнице и площадке перед входом в 52ТП-5. Опасность получения травмы работника при проскальзывании.;1
Поз.12 Шланг огнетушителя ОП-10 имеет повреждения.;0
Поз.120 На входной площадке сне, перед входом наледь. Опасность получения травмы при проскальзывании.;1
Поз.120 На маршевой лестнице и площадке входа в блок-бокс наледь, Опасность падения работника при проскальзывании.;1
Поз.13 АГРС Ремонтная зона, вышел из строя доводчик входной двери.;0
Поз.14 покрасить ППК насос 50Н4-4;0
Поз.151 Бытовые приборы (электрочайник) установлены без применения негорючей поверхности;0
Поз.16 Аппараты воздушного охлаждения (поз.16). Занесены снегом площадки обслуживания шаровых кранов.;0
поз.173. Не достаточное освещение внутри помещения.;0
Поз.18 (Насосная). Повреждение маркера-указателя с направлением движения среды на линии выкида насоса 30Н-1/2.;0
Поз.18 (Насосная). Повреждение маркера-указателя с направлением движения среды на линии выкида насоса 30Н1/4.;0
Поз.18 Занесена снегом маршевая лестница входа в цех замера конденсата газа.;0
поз.18 Засыпан снегом ящик с песком для антигололедных мероприятий.;0
Поз.18 Нависание снега и наледи с козырька над входом в РУ-5. Опасность получение травмы при падении снега и наледи на работника.;1
Поз.18 Посторонние предметы на станине насосного агрегата 30Н-1/2.;0
Поз.18 Скопление снега на козырьках входов позиции.;0
Поз.18 Скопление снега на козырьке входа в пункт замера конденсата газа.;0
Поз.18 Скопление снега на козырьке входа в цех насосной.;0
Поз.18 Эл. двигателю насоса 30Н-1-2-2, Поводок заземления в месте присоединения к барно при проверке состояния выявлено повреждение требующее замены заземляющего провода.;0
Поз.19 ( Фильтр тонкой очистки 20Ф-1/5).Повреждение бирки с нумерацией на ЗРА.;0
Поз.19 (Фильтр тонкой очистки 20Ф1/2). Повреждение маркера-указателя с направлением движениря среды.;0
Поз.19 (Фильтр тонкой очистки 20Ф1/4). Повреждение бирки с нумерацией на ЗРА.;0
поз.19 30Е1/2 не регулируется воздух КИП на клапане-регуляторе (газ/выветр.);0
Поз.19 Блок фильтров 20Ф-1/4 на линии дренажа нарушена изоляция.;0
поз.19 Заметена снегом площадка обслуживания дренажной емкости.;0
Поз.19 Занесен снегом газоанализатор разлива конденсата газа.;0
поз.2 20Р2/2 на расходомере по ВМР отсутствует винт на крышке (для пломбировки);0
поз.2 Отсутствует аварийное освещение в тамбур-шлюзе.;0
Поз.26 Заметена снегом площадка обслуживания дренажной емкости.;0
Поз.29 Занесена снегом площадка обслуживания 40ДР-1.;0
"Поз.29 Отсутствует информационный знак ""Держитесь за перила"".";0
Поз.3 (Площадка теплообменников).Отсутствуют бирки с технологической нумерацией на ЗРА 20Т-2/3.;0
поз.3 В помещении отсутствует аварийное освещение.;0
поз.3 Нависание снега на элементах световой сигнализации над входом в УАК.;1
поз.3 Наледь на ступенях лестницы (переходный мостик в каре);1
Поз.3. Не горит лампочка рабочего освещения, внутри здания УОК.;0
Поз.3. Не убран снег, на лестнице и площадке обслуживания шаровых кранов газа собственных нужд.;0
Поз.301 заметены снегом подходы к лестницам;0
Поз.301 Не убраны предметы после проведения опрессовки трубопроводов пож.водоснабжения;0
Поз.301, отклеилась табличка с обозначением трубопровода.;0
Поз.302-6, отсутствует огнетушитель, согласно плана размещения.;0
Поз.312 на кран-балке отсутствует табличка с датой испытания.;0
Поз.312. Подтеки воды , ржавчина на полу.;0
поз.313 Образование наледи на площадке при входе в цех.;1
поз.313 Образование наледи при входе в цех №2.;1
поз.313 Образование наледи при входе в цех.;1
поз.314 Заметена снегом площадка обслуживания дренажной емкости.;0
Поз.324. Посторонние предметы и строительные материалы в помещении.;0
Поз.324. Сломана ручка на входной двери;0
поз.33 В зале собраний обнаружен стул с надломленной ножкой.;0
поз.33 В зале собраний обнаружен стул с надломленной ножкой.;0
поз.33 Неисправен доводчик двери тамбура.;0
поз.33 Сломан дверной доводчик, дверь открывается рывками , что затрудняет беспрепятственную эвакуацию.;0
поз.337. На трубопроводах нет направления движения жидкости.;0
поз.337. Не подписаны кнопки включения - отключения насосов.;0
Поз.34 В дебаркадере не работает освещение (выбит АВ0,4кВ питания раб. освещения). Опасность получения травмы работником при перемещении в не освещённом помещении.;0
Поз.34 Наледь на пути подхода к маршевой лестнице. Опасность получения травмы при проскальзывании.;1
Поз.34 Недостаточная освещённость в ком.№161 (перегоревшие лампы).;0
Поз.34 Снег и наледь на козырьках входов в здание.;1
Поз.35а Не работает светильник аварийного освещения.;0
Поз.3а Занесены снегом подходы к газоанализаторам.;0
поз.4 10ПУ1/4 на манометре отсутствует красная стрелка;0
поз.4 10С1/1 не подключен заземляющий проводник на датчике уровня;0
поз.4 10С1/4 на метране 150CD3 (перепад на фильтре) перевёрнут дисплей;0
"Поз.4 отсутствует информационный знак ""Держись за перила"".";0
Поз.4 Разделитель 10Р-1/2 (арматурный блок конденсата) .Повреждение маркера-указателя с направлением движения среды.;0
Поз.4 Сорвана пломба пожарного ящика.;0
Поз.4 тамбур шлюз отсутствует освещение(перегорела лампа);0
