Message;Real_Risk
Обнаружены сосульки с крыши здания БВП.;
Обнаружены фрагменты упаковочного материала ЗИП на площадке обслуживания ремонтного т/а № 111.;
Обнаружены фрагменты упаковочного материала ремонтного оборудования на Т/А-111.;
Обнаружил дефекты накидных ключей ключей в инструментальном ящике дежурного слесаря ТУ ЦПГ.;
Обнаружил масло у станины насоса Н1-30 ТКПГ насосная метанола.;
Обнаружил подтёки рабочей жидкости насоса Н1-19 на фланцевом соединении Ду25,здание ТКПГ.;
Обнаружил пропуск с гидроблока перекачиваемой жидкости на насосе Н2-2 ТКПГ насосная метанола .;
Обнаружил сильную вибрацию на насосе Н10А которая могла привести к выходу из строя самого насоса а также электродвигателя ,ТКПГ насосная метанола.;
Обнаружил торчащую арматуру на опоре трубопровода для водо-теплоносителя между зданием БВП и ДЭС.;
обновить маркировку кранов на ГПУ №221;
Обновить маркировку направления газа на трубопроводах выход из АВО газа КЦ-1.;
обозначение малозаметного препятствия на проходе в ТКДиМ в районе Н11/1 в ненадлежащем виде;
Оборван доводчик двери в отсек двигателя ГПУ-211;
Оборван доводчик двери МКЦ№1;
Оборван заземляющий провод Блока управления краном 29 ВПС КЦ1;
Оборван заземляющий проводник на мягкой вставке приточного вентилятора П1-2 венткамеры 1 этажа СЭБ. Опасность поражения работников электрическим током в случае аварии;
Оборван кабель заземления на насосе Н-2А;
Оборван поводок заземления на трубной разводке возле пожарной лестницы поз.72.;
Оборван поводок заземления насоса 40Н4-1 позиция 12.;
Оборван поводок заземления трубопровода на отметке 6,6 поз.2 первая нитка.;
"Оборван предупреждающий знак на лестнице тоннельного типа ""Применение привязи"" поз.82 ";
Оборван провод заземления на датчике давления воды на входе утилизатора ГПА-122.;
Оборван провод заземления на приборе КИП в УОГ С1/4.;
Оборван провод заземления на приборе КИП, АВО-1 очереди ДКС.;
Оборван провод заземления от КШ Ду300 техн. №15А.;
Оборван тросик регулировки заслонки на печи П-1/4 УПОРМ.;
Оборвана ветром сигнальная лента ремонтного агрегата № 124.;
Оборвана ветром сигнальная лента ремонтного т/а №123.;
"Оборвана информ. табличка ""держись за перила"" на площадке обслуживания кр.№-2, 5, 6.";
"Оборвана информационная табличка ""Опечатано"" на ПК4 поз.43";
Оборвана контровка к датчику перепадка масло-газ ГПА-221;
Оборвана контровка штекерного разъема на сигнализаторе стружки ГПА-122.;
Оборвана контровочная проволока на крышке датчика оборотов ГТД ГПУ-126.;
Оборвана лента ограничения опасной зоны производства работ на ремонтном ГПА-124;
Оборвана нумерация крана № 4р ГПА-722.;
Оборвана пломба на устройстве для изменения уставок на электроконтактных манометрах в УПТИГ-1 очереди ДКС.;
Оборвана сигнальная лента ограждения ремонтного т/а №122.;
Оборвана сигнальная лента ремонтного агрегата № 124;
Оборвана сигнальная лента ремонтного агрегата № 114.;
Оборвана сигнальная лента ремонтного агрегата № 124.;
Оборвана сигнальная лента ремонтного т/а № 111.;
Оборвана сигнальная лента ремонтного т/а № 114.;
Оборвана сигнальная лента ремонтного т/а № 122.;
Оборвана сигнальная лента ремонтного т/а № 122.;
Оборвана сигнальная лента ремонтного т/а № 124 со стороны компрессора.;
Оборвана сигнальная лента ремонтного т/а № 124.;
Оборвана сигнальная лента т/а № 111.;
Оборвана табличка на БПГР.;
Оборвана табличка на пробкоулавливаетели Е-1.1;
Оборвано заземление вытяжного вентилятора В1-1 ПОРД;
Оборвано заземление к прибору КИП на моечном устройстве ГТД.;
"Оборвано заземление клапана регулятора ""Питание колоны К1/1""";
Оборвано заземление на блоке управления КР 1.6 АВО 1 очереди ДКС.;
Оборвано заземление на вытяжном вентиляторе В-1 в поз.146;
Оборвано заземление на клеммной коробке АПК ГПУ-111.;
Оборвано заземление на приборе КИП в отсеке нагнетателя ГПА-122.;
Оборвано заземление на топливном трубопроводе п.61а;
Образовалась лужа воды после влажной уборки возле насоса Н-4Б/1 в ЦРД. Риск травмирования работника при передвижении;
Образовалась наледь (глыба) на торцевой стене ТКПГ. Возможно падение наледи (глыбы) на трубопровод.;
Образовалась наледь на вертикальной лестнице площадки обслуживания ФС-2. Риск падения и получения травмы;
Образовалась наледь на дверном проеме аварийного выхода ТКПГ (выход в сторону АВО газа), в следствии чего не закрывается дверь.;
Образовалась наледь на кабельном лотке при входе в ПЭБ;
Образовалась наледь на козырьке входной группы ЦРМ со стороны АВО-газа.;
Образовалась наледь на козырьке ЦРД, выход №1.;
Образовалась наледь на лопастях ВАВО пускового контура АВОгаза КЦ-1(Возможно получение травмы.);
Образовалась наледь на лопастях ВАВО пускового контура АВОгаза КЦ-2(Возможно получение травмы.);
Образовалась наледь на маршевой лестнице позиции 41. Риск падения при передвижении по ней.;
Образовалась наледь на просечке у гаражных ворот здание БВП.;
Образовалась наледь на пути передвижения по территории УППГ. Риск падения и травмирования персонала.;
Образовалась наледь на путях передвижения персонала перед КПП после неблагоприятных погодных явлений.;
Образовалась наледь на ступеньках лестниц БППП.;
Образовалась наледь на ступенях лестничного марша аварийного выхода ТКРД и М 2-этах ( выход в сторону АВО газа). Существует опасность падения работника при передвижении по лестнице.;
Образовалась наледь на ступенях маршевой лестницы поз.41. Высокая вероятность получения травмы.;
Образовалась наледь перед крыльцом в БВП (блок вспомагательных помещений);
Образовалась наледь после дождя перед крыльцом БВП (блок вспомогательных помещений);
"Образовалась неровность в виде впадины на грунтовой поверхности возле входа на лестничный марш ""Гитары"" УКПГ. Возможно падение работника при подьеме или спуске с лестничного марша.";
Образовалась промоина на кустовой площадке.;
Образовалась скользкая поверхность путей передвижения после работы снегоуборочной техники на территории ЛЭС. На ступеньках при входе в РММ образовалась наледь.;
Образовались ледяные неровности на просечном листе на выходе с ТКРМ ( 2-этаж). Возможно падение работника.;
Образовались сосульки на козырьке при входе в ПРМ. Риск падения сосулек на голову работника;
Образовалось наледь на вертикальной лестнице площадки обслуживания ФС-1. Риск падения и получения травмы.;
Образовался гололёд на подходах к лестницам здание БВП.;
Образовался лёд на подходах к лестницам здание БВП.;
Образование большой снежной шапки на кабельной эстакаде базы ЛЭС. Существует опасность обрыва кабелей;
Образование гололеда на пути маршрута обхода слесаря по КИПиА. Риск падения работника;
Образование гололеда на ступенях лестницы в помещение РУ-313 поз. 313;
Образование гололедицы на ступенях на входе в ПЭБ (ДКС);
Образование ледяных наростов на крыше АСППТ, обледенение маршевой лестницы на входе. Риск падения и травмирования работников;
Образование ледяных наростов на крыше сварочного поста БВП;
Образование ледяных наростов на крыше сварочного поста БВП;
Образование ледяных наростов на крыше сварочного поста БВП;
Образование ледяных наростов на крыше сварочного поста БВП;
Образование льда на лестничной площадке;
Образование льда на ступенях лестницы запасного выхода из здания АБК МРУ поз 9.18.;
Образование наледи (сосуль) на кровле установки компрессорного цеха (поз. 85);
Образование наледи и сосулек на блок-боксе БРК поз.132;
Образование наледи на входе в УПТИГ;
Образование наледи на козырька запасного выхода с ангара ГПА 211.;
Образование наледи на козырьке аварийного входа ЗППА.;
Образование наледи на лестничной площадке входа в ЦПГ со стороны БППП. Возможно падение на скользкой поверхности.;
Образование наледи на лестничной площадке входной группы в ТКДМ (УРМ);
Образование наледи на лестничном марше между входами в ТКДиМ (УРД и УРМ).;
образование наледи на пешеходной дорожке перед ПЭБом п.324.;
Образование наледи на пешеходной тропинке перед входом в ПЭБ (п.324).;
Образование наледи на площадке кранов №44, №45.АГРС.;
Образование наледи на площадке перед входом а ангар ГПА №216.;
Образование наледи на площадке рем. зоны АГРС.;
Образование наледи на подходах к маршрутным лестницам со стороны компрессорной воздуха;
Образование наледи на подходах к маршрутным лестницам со стороны компрессорной воздуха;
Образование наледи на подходах к маршрутным лестницам со стороны ЦПГ-1 оч.;
Образование наледи на подходах к маршрутным лестницам со стороны ЦПГ-1 оч.;
Образование наледи на подходах к маршрутным лестницам со стороны ЦСГ-1 оч,НК.;
Образование наледи на подходах на маршевой лестнице на входе в насосную конднсата;
Образование наледи на подходе к лестничной площадки входа в здание БППП;
Образование наледи на подходе к лестничной площадки входа в здание БППП;
Образование наледи на просечки лестницы БППП.;
Образование наледи на пути передвижения от КНС ГП к РВС. Риск падения работника.;
Образование наледи на пути передвижения персонала ПОРД №3;
Образование наледи на путях передвижения между БППП и КПП, БППП и АБК.;
Образование наледи на путях передвижения персонала между БППП и АБК.;
Образование наледи на путях передвижения работников (от КПП до БППП).;
Образование наледи на путях подхода к ПТГ КЦ-1 после уборки снега спецтехникой;
Образование наледи на ступенях лестницы центрального входа здания АБК МРУ поз 9.18.;
Образование наледи на ступенях лестницы центрального входа здания АБК МРУ поз 9.18.;
Образование наледи на ступенях лестницы центрального входа здания АБК МРУ поз 9.18.;
Образование наледи на ступенях лестницы центрального входа здания АБК МРУ поз 9.18.;
Образование наледи на ступенях лестницы центрального входа здания АБК МРУ поз 9.18.;
Образование наледи на ступенях при входе в насосную хозяйственно-пожарного водоснабжения. Риск падения работников.;
Образование наледи перед входом в поз.№13. АГРС.;
Образование наледи перед входом в СЭБ;
Образование наледи при входе в поз.41.;
Образование наледи при входе в поз.77.;
Образование скользкой поверхности на подходных путях к материальному складу базы ЛЭС;
Образование скользкой поверхности на проходных путях от РММ до АБК;
Образование скользкой поверхности на путях передвижения ГРС;
Образование снежного навеса на трубопроводах над путями передвижения между помещениями арматурных блоков ПОРМ и ПОРД;
Образование сосулек и наледи на входе в ТКДМ со стороны АВО газа.;
Образование сосулек и наледи на козырьке на выходе с УПГ со стороны РИГа.;
Образование сосулек на карнизе возле входа в РММ.;
Образование сосулек на козырьке входа ТКДМ (возле насосов Н-4Б).;
Образование сосулек на козырьке крыши входа в АБК.;
Образование сосулек над входной группой ТКДиМ (УРМ) со стороны АВО газа;
Образование сосулек над входом в ТКДМ (со стороны насосов Н-6);
Обрыв заземляющего провода на блок управления крана 6 АВО КЦ1;
Обрыв заземляющего проводника на кабеле управления крана №9 ГПА №126;
Обрыв повадка заземления светильника пожарного гидранта №16;
"Обрыв участка ленты оградительной (1,5 метра) (желтый фон, красная надпись ""Осторожно Радиация""), предназначенная для ограждения мест с источниками ионизирующего излучения, при проведении подготовительных работ.";
Обрывки сигнальной ленты на месте проведения ГОР ,АВО газа после окончания работ;
ОБУ. На входной двери не работает доводчик.;
ОБУ. Санузел 2 этаж. Закончилось мыло.;
Обход СКЗ. Установка катодной защиты ПК-108 Тула. Заметен подход к станции, доступ в станцию ограничен;
Обход СКЗ. Установка катодной защиты ПК-31 Тула. Заметен подход к станции, доступ в станцию ограничен;
Обход станций катодной защиты УКПГ4. Слабая протяжка катодной линии станции №3. Отсутствие обозначения заземления. Посторонние предметы возле шкафа.;
Обход станций катодной защиты УКПГ7. Не промаркированы выводы из станции Д7/3.;
Обход станций катодной защиты. ПК-70. На станции №1 выведен из строя замок;
"Обход станций катодной защиты. ПК-92. Отсутствие знака ""Заземлено"" на станции №1";
Обход станций, УКПГ 2В СКЗ№2, наносы коррозии на болтовом соединении заземления;
Обход станций, УКПГ 2В СКЗ№4, наносы коррозии на болтовом соединении заземления;
"Обход станций. УКЗ ""15 км"". Подходы к станции заметены снегом. Наледь на перилах, лестнице и пандусе. Обледенение входной двери, доступ ограничен.";
Обход станций. УКЗ ПК-31 Тула. Наличие снега и наледи на козырьке (риск падения наледи со снегом на работника). Снег перед входом на станцию;
Обход станций. УКЗ ПК-70 Анерьяха. Снег перед входом на станцию. Заметены ворота;
Обход станций. УКЗ ПК-92 Елец. Наличие снега и наледи на подъёмных ступеньках и пандусе (риск получения травмы работника при падении). Отсутствие уличного освещения над входом в станцию.;
Обход УКЗ. ПК-141. Вход на станцию заметен снегом. Примерзла дверь от наледи, облединение пандусапри входе на станцию.;
Обход УКЗ. ПК-92 Елец. Обрыв заземления УКЗ №1. Наледь на пороге входа в станцию. Перегорела лампа на станции.;
Общежитие № 255, 1 подъезд. На площадке перед входом на лестницу отклеилась противоскользящая лента.;
"Общестанционная аккумуляторная - шкаф пожарной сигнализации ""ШПС"" - знак заземления утратил информативность.";
ОВК : возле входа в здание со стороны сварочного поста – сильный гололед. Опасность травмирования персонала.;
"ОВК 2 этаж поврежден знак ""Звукового оповещения пожарной сигнализации""";
ОВК склад инструмента ЭТО углекислотный огнетушитель не зафиксирован, вероятность падения.;
ОВК склад КИПиА углекислотный огнетушитель не зафиксирован, вероятность падения.  ;
ОВК сломан замок на двери раздевалки оперативного персонала.;
ОГ_157ПК. ПР не соответствует требованиям ПУЭ (вышло из строя запорное устройство, выцвели таблички с указанием напряжения и обозначения кабельных линий). Перегорела лампа наружного освещения;
Огнетушитель в торце корпуса 1эт. находится не под знаком;
огнетушитель на пульту не на своем месте, не под знаком;
Огнетушитель не на штатном месте в венткамере ЦДМ.;
Огнетушитель не на штатном месте в венткамере ЦПГ.;
Огнетушитель убран со своего места расположения на 1 эт. БППП;
"Ограждающий забор в зоне ""В"", торчит арматура, восстановить, закрепить.";
Ограничен доступ к ЗРА №13 скв. 5102 (заметено снегом);
Ограничен доступ к ЗРА №13 согласно принципальной схеме обвязки скважины 502.3. Заметена снегом;
Ограничен доступ к складу электромонтеров (снег и входной двери). Подход к складу частично во льду;
Ограничено открытие двери аварийного выхода из калитки откатных ворот СМУ слоем наледи.;
Один из эксплуатирующих газоанализаторов СЕАН-Н полностью разряжен;
Около здания ИТЦ-1 повреждена подводящая магистральная труба отопления (теплотрасса), происходит утечка воды. Трещины на стенках трубопровода вследствии коррозии.;
Около здания ИТЦ-1 повреждена подводящая магистральная труба отопления (теплотрасса). От трубопровода поднимается интенсивный пар, идут большие теплопотери.;
Около здания ППГ стоит пустая тара из под ЛКМ.;
Около сверлильного станка после проведения работ не вытерто с пола масло, риск проскальзывания и падения персонала;
Оконные проемы здания АБК заметены снегом;
Октрутилась гайка фиксации штурвала на насосе Н10а-2;
ОП-50 (№36) ТКПГ - отсоединен шланг от огнетушителя;
ОП-50 №45 в ТКДМ поврежнен шланг-распылитель;
ОП-50 ТКДМ около Н2А, отсоединен шланг от огнетушителя;
ОП-8 № 223 Неисправен распылитель,;
ОП-8 №3. Неисправен распылитель.;
Опавшая листва в лотках ливневых стоков.;
Опасное нависание снеговой шапки над входом в слесарную мастерскую. Опасность схода снега, травмирования работников;
Опасное складирование материалов на пандусе, существует риск падения материалов с пандуса на персонал;
Опасный снежный навес на кабельной эстакаде над площадкой обслуживания ПОРД (риск травмирования работников).;
Опасный снежный навес на козырьке входа/выхода ПРМ;
Опасный снежный навес на козырьке входа/выхода ПРМ .;
Опасный снежный навес над входом в насосную метанола. Риск травмирования персонала;
Опасный снежный навес, сосульки на козырьке входа/выхода БППП;
Операторная - Загрязнение проезда посторонними предметами.;
операторная АЗС, в раздевалке не работает освещение;
Опечатка в схеме подключения сепаратора С-3.4;
Опозновательная окраска трубопровода Ду700 (сети внутриплощадочные, вход газа в С-1/1-4) не соответствует требованиям ГОСТ 14202-69 ТРУБОПРОВОДЫ ПРОМЫШЛЕННЫХ ПРЕДПРИЯТИЙ Опознавательная окраска, предупреждающие знаки и маркировочные щитки.  Не нанесены предупреждающие кольца красного цвета.;
Опозновательное обозначение препятствия на площадке печей П1а нарушено.;
Освещение А-1/2 со стороны БТДА не исправно;
Освещение на ВХ-2, недостаточно;
Осколки стекла на проходных путях холодного склада, посторонние предметы в виде непригодной окожушки трубопровода;
Ослаб болт крепления крышки МБД;
Ослаб винт крепления заземления на приборе КИП в отсеке ОМА ГПА-121.;
Ослаб доводчик двери в мастерской УТОБТДА;
Ослаб крепеж доводчика двери ОД т/а611.;
Ослаб крепеж доводчика двери отсека ЦБН т/а 626.;
Ослаб крепеж заземляющего провода трубопровода ду1000 на переходе КЦ-1 ДКС.;
Ослаб крепеж хомута к опоре трубопровода топливного газа ГПУ №213;
Ослаб крепеж хомута трубопровода метанольной линии на АВО газа КЦ-1.;
Ослаб хомут крепления дренажного трубопровода ФС № 1;
Ослаб хомут крепления импульсных линий к прибору КИП в отсеке нагнетателя ГПА-126.;
Ослаб хомут крепления к эстакаде метанолопровода в ЗПА ПРМ;
Ослаб хомут крепления коллектора по выходу с Н10 , вибрация трубы;
Ослаб хомут крепления линии импульсного газа к эстакаде - ЗПА ПРМ;
Ослаб хомут крепления линии НДЭГа А-1/2;
Ослаб хомут крепления трубопровода после насоса Н10А-2;
Ослаб хомут на опоре трубопровода на выкиде насоса Н10А-3;
Ослаб хомут на трубопроводе выкида насоса Н10А-2;
Ослаб хомут на трубопроводе после насоса Н6/1;
Ослаб хомут трубопровода РДЭГа от Н10;
Ослаблен болт крепления заземляющего проводника датчика (давление т.г. после 2 ст.редуцирования) в УПТИГ-2;
Ослаблен болт крепления заземляющего проводника датчика (перепад давления на конфузоре) ГПУ-115 ;
Ослаблен крепеж заземляющего кабеля вытяжного вентилятора В-1/1 УОГа;
Ослаблен крепеж заземляющего кабеля клемной коробки КК-13 приборов КИПиА С-1/13 УОГа.;
Ослаблен крепеж заземляющего кабеля на Н-9/2 ЦРДиМ.;
Ослаблен крепеж заземляющего кабеля на насосе Н-3Б ЦРДиМ.;
Ослаблен крепеж заземляющего кабеля на насосе Н-4А/1 ЦРДиМ.;
Ослаблен крепеж заземляющего кабеля на насосе Н-7А/1 ЦРДиМ.;
Ослаблен крепеж фиксирующего хомута крепления трубопровода Ду32 к опоре технологической обвязки Н-5/3 блок-бокса ДЭГа и метанола.;
Ослаблен крепеж фиксирующего хомута трубопровода Ду50 к опоре техногогической обвязки Р-1А ЦРМ.;
Ослаблен крепеж, фиксирующий хомут трубопровода Ду50 к опоре технологической обвязки Н-3Б ЦРДиМ.;
Ослаблен хомут крепления к полам дренажной линии Н4А;
Ослаблен хомут крепления линии орошения К1/1;
"Ослаблен хомут крепления метанолопровода 215В в зоне ""В""";
Ослаблен хомут крепления трубопровода от Н6 к Р1/1;
Ослаблен хомут на трубопроводе Н-408/2 В УРДиМ.;
Ослаблен хомут на трубопроводе подачи топливного газа для СВО в блоке УПТИиУГ.;
Ослаблен хомут свечной линии шлейфа 309 ЗПА 1;
Ослаблен хомут трубопровода Н10(5) ЦДМ.;
Ослаблено болтовое крепление перил на площадке обслуживания ГПА №-917.;
Ослаблено болтовое соединение на ограждении туннельной лестницы ГПА №-912.;
Ослаблено болтовое соединение ограждений на площадке обслуживания ГПА №-914.;
Ослаблено крепление вентилятора В-4 поз.41 к раме в результате воздействия вибрационных нагрузок;
Ослаблено крепление двери мебельного шкафа в кабинете №6 здания АБК МРУ. Возможен срыв креплений.;
Ослаблено крепление доводчика выходной двери с АР-01 к Г204;
Ослаблено крепление заземляющего кабеля к корпусу АВВ в блок-боксе ДЭГа и метанола.;
Ослаблено крепление опоры осветительной мачты возле Б/Б метанола;
Ослаблено крепление у доводчика;
Ослаблено крепление фиксатора крышки датчика уровня в резервуарах Е 1.1, Е1.2;
Ослаблены губки на слесарных тисках, находящиеся в цеху СМУ.;
Ослаблены механизмы входной двери в УП КЦ-1;
Ослаблены хомуты для фиксации трубопроводов топливного газа Д/У 150 в помещении УПТИиУГ ДКС.;
Ослабли крепежи дверной ручки в технологическом отделении поз.22.1.1.;
Ослабли крепления дверей мебельного шкафа в кабинете №6 здания АБК МРУ. Возможен срыв креплений.;
Ослабли крепления дверей мебельного шкафа в кабинете №6 здания АБК МРУ. Возможен срыв креплений.;
Ослабли крепления дверей мебельного шкафа в кабинете №8 здания АБК МРУ. Возможен срыв креплений.;
Ослабло болтовое соединение заземления ЭКМ ТН А-1/5;
Ослабло болтовое соединение стеллажа в складском помещении УЭХЗиКИПиА. Существует риск падения полки стеллажа на персонал и получение травмы работником при складировании оборудования на стеллаж;
Ослабло болтовое соединение стеллажа в складском помещении УЭХЗиКИПиА. Существует риск падения полки стеллажа на персонал и получение травмы работником при складировании оборудования на стеллаж.;
Ослабло заземление на приборе измерения давления газа в сепараторе С1/7 УОГ.;
Ослабло заземление на приборе измерения давления газа в сепараторе С1\16.;
Ослабло крепление вытяжного вентилятора в лаборатории БППП - вибрация по корпусу;
Ослабло крепление дверного навеса двери отсека ОМА ГПА №126;
Ослабло крепление дверной ручки входа в насосную с СЭБа;
Ослабло крепление дверной ручки входа в операторную;
Ослабло крепление дверной ручки двери, входа в насосную с СЭБа;
ослабло крепление доводчика в мастерской УТОБТДА;
Ослабло крепление доводчика двери мастерской УТОБТДА;
Ослабло крепление доводчика двери ОД ГПА №722.;
Ослабло крепление доводчика двери отсека Двигателя ГПА №715.;
Ослабло крепление доводчика двери отсека нагнетателя;
Ослабло крепление заземления на приборе КИП в отсеке нагнетателя ГПА-122.;
Ослабло крепление заземления на приборе КИП в отсеке нагнетателя ГПУ-115.;
Ослабло крепление заземления на приборе КИП С1/9 в УОГ.;
Ослабло крепление заземляющего провода на приборе КИП в отсеке нагнетателя ГПУ-111.;
Ослабло крепление защитного заземления датчика температуры установленного на ТДА №3 здание ТДА УОГ.;
Ослабло крепление защитного кожуха ремней приточной вентиляции ТКДМ П2-2;
Ослабло крепление защитного козырька на блоке СВО ГПА № -911.;
"Ослабло крепление знака ,, Держись за перила "" на входе в МКЦ-2.";
"Ослабло крепление знака безопасности ,, Держись за перила"" на входе в ПЭБ.";
"Ослабло крепление знака безопасности ,, Держись за перила"" на входе склада ГСМ.";
"Ослабло крепление знака безопасности ,,Держись за перила"" на входе в БЗТГ №126.";
Ослабло крепление информационной таблички крана Г-520;
Ослабло крепление кронштейна для размещения спецоборудования на проходной УКПГ поз.31;
Ослабло крепление на шланге для замера уносов ДЭГА по А-1;
"Ослабло крепление предупреждающего знака ,, Держись за перила"" на входе в МКЦ-2.";
"Ослабло крепление предупреждающей таблички ,, Держись за перила "" на входе в МКЦ - 1.";
ослабло крепление рукоятки лопаты.;
Ослабло крепление ручки двери вход в насосную с СЭБа;
Ослабло крепление сигнального знака на ступенях входа пультовой ПЭБ.;
"Ослабло крепление табличи с номером ЗРА Г-514 ""гитары""АВО газа";
"Ослабло крепление таблички ""огнетушитель"" на компрессорном отделении поз. 22.1.2.";
"Ослабло крепление таблички ""При передвижении держитесь за перила"" на входе к отсеку двигателя слева по полёту";
Ослабло крепление троса ограждения 1 секции АВО газа;
Ослабло крепление элемента заземления на приборе КИП в УПТИГ-2 очереди ДКС.;
Ослабло крепление элемента заземления на приборе КИП С1\5 УОГ.;
Ослабло крепление элементов взрывозащиты прибора КИП в ОМА ГПА-123.;
Ослабло крепления на колене доводчика двери РММ, не исключено получения травмы дверью в случае срывание крепления доводчика;
Осмотр инструмента общего пользования в РММ. Выявлены пассатижи и отвертки с просроченной датой проверки;
Осмотр переносного электроинструмента. На электродрели отсутствует табличка очередного испытания. На УШМ имеются задиры на защитном кожухе, существует риск получения травм персонала при замене отрезных или шлифовальных дисков.;
Осмотр УКЗ 15км. Неплотное прилегание двери б/б, как следствие задувание снега о после его оттаивания образовалась корка льда на входе, существует риск падения персонала при входе в блок-бокс;
Осмотр УКЗ № 16. Обледенение лестничного марша в Б/Б УКЗ. Сломан крепеж температурного датчика в блок боксе УКЗ, вследствии чего повысилась температура внутри Б/Б;
Осмотр УКЗ №14. Искрит выключатель внутреннего освещения блок-бокса УКЗ. В процессе протяжки защитного заземления выявили плохой обжим заземляющего проводника;
Осмотр УКЗ №14. Наледь на лестничном марше блок-бокса. Отсутствует табличка «заземлено» на СКЗ.;
Осмотр УКЗ на ПК-108: 1. Отсутствует защитный кожух на месте подключения питающего кабеля на СКЗ, существует риск поражения электрическим током персонала при выполнении обслуживания СКЗ.;
Осмотр УКЗ на ПК-108: Отсутствует защитный кожух на месте подключения питающего кабеля на СКЗ, существует риск поражения электрическим током персонала при выполнении обслуживания СКЗ;
Осмотр УКЗ ПК-31. Сломано запорное устройство двери на СКЗ. На светильниках внутри б/б отсутствуют защитные колпачки;
Осмотр установки катодной защиты №11. С козырька над входной дверью свисает сугроб снега. Отсутствует табличка 380В на ЩР;
